Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Sirigu;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;1522
Titolare;Tomiyasu;D;6;;2037
Titolare;Kumbulla;D;6;imgBonus size-s imgBonus_6;1671
Titolare;Nkoulou;D;5;;1633
Titolare;Pessina;C;7;imgBonus size-s imgBonus_1;1508
Riserva;Politano;C;;;510
Titolare;Locatelli;C;6;;1123
Titolare;Veloso;C;5.5;;1299
Titolare;Berardi D.;A;5.5;;84
Titolare;Martinez L.;A;5.5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;1747
Titolare;Sansone N.;A;5.5;;417
Riserva;Cragno;P;6.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;849
Riserva;Bastoni;D;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1389
Riserva;Darmian;D;;;154
Riserva;Verre;C;;;540
Titolare;Kurtic;C;6;imgBonus size-s imgBonus_6;272
Riserva;Simeone;A;6.5;imgBonus size-s imgBonus_1;1343
Riserva;Sanchez;A;6.5;;2109
