Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Svilar;P;5.5;imgBonus size-s imgBonus_2;2746
Titolare;Dodo;D;6.5;;2793
Titolare;Pavlovic;D;6.5;;3436
Riserva;Bremer;D;;;1773
Titolare;Gabriel;D;7;;3573
Titolare;Saelemaekers;C;6;;2178
Titolare;De Bruyne;C;6.5;;3732
Titolare;Lobotka;C;5.75;;2158
Titolare;Gimenez;A;6.5;;3582
Titolare;Kean;A;7;imgBonus size-s imgBonus_1;1386
Titolare;Sulemana K.;A;6.5;;3709
Riserva;Gollini;P;;;222
Riserva;Giovane;A;6.25;;3740
Riserva;Luvumbo;A;6;;2345
Riserva;Fofana;C;6;imgBonus size-s imgBonus_6;3467
Riserva;El Shaarawy;C;;;190
Titolare;Djimsiti;D;6;imgBonus size-s imgBonus_6;1090
Riserva;Terracciano F.;D;;;2217
