Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Consigli;P;6;imgBonus size-s imgBonus_10;147
Titolare;Di Lorenzo;D;6.5;;1822
Titolare;Erlic;D;4.5;;1134
Titolare;Biraghi;D;6;imgBonus size-s imgBonus_6;95
Titolare;Milinkovic S.;C;6.5;imgBonus size-s imgBonus_6;760
Titolare;Barak;C;5.5;imgBonus size-s imgBonus_6;1622
Titolare;Calhanoglu;C;5.5;;1507
Titolare;Schouten;C;4;imgBonus size-s imgBonus_7;2020
Titolare;Ilicic;A;6.5;;249
Titolare;Insigne L.;A;6;;251
Titolare;Vlahovic;A;7;imgBonus size-s imgBonus_3;1816
Riserva;Donnarumma G.;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;181
Riserva;Romagnoli A.;D;5.5;;404
Riserva;Marusic;D;6.5;;1506
Riserva;Cigarini;C;5.5;;143
Riserva;Pulgar;C;6.5;;931
Riserva;Pelle;A;5.5;;2437
Riserva;Leao;A;5.5;;2089
