Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Handanovic;P;6;imgBonus size-s imgBonus_10;237
Titolare;Mancini G.;D;6.5;;1549
Titolare;Malcuit;D;5;;1853
Riserva;Dijks;D;;;1798
Titolare;Correa;C;6;;148
Titolare;Perisic;C;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9;997
Titolare;Giaccherini;C;4;imgBonus size-s imgBonus_4;1038
Riserva;Santander;A;;;1797
Titolare;Ilicic;A;8.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9|imgBonus size-s imgBonus_15;249
Titolare;Lasagna;A;6.5;imgBonus size-s imgBonus_1;612
Titolare;Piatek;A;6.5;imgBonus size-s imgBonus_1;1807
Riserva;Viviano;P;6;imgBonus size-s imgBonus_10;472
Titolare;Gabbiadini;A;5.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;208
Riserva;Allan;C;6;;53
Riserva;Pellegrini Lo.;C;6;;364
Riserva;Laxalt;C;6;;276
Titolare;Mario Rui;D;6;;306
Riserva;Barba;D;4.5;;70
