Giornata;Data;Casa;PuntiCasa;Risultato;Trasferta;PuntiTrasferta;ModificatoreDifesaCasa;ModificatoreCentrocampoCasa;ModificatoreAttaccoCasa;ModificatoreDifesaTrasferta;ModificatoreCentrocampoTrasferta;ModificatoreAttaccoTrasferta
30;6 Mag 2023;Cleveland Cadavers;63.25;0 - 0;Scarsenal;64.5;;+1;;;;-1.5
30;6 Mag 2023;No Go(o)d Team;63;0 - 3;F.O.C A.C Cina;78.5;;+1;;+1;;
30;6 Mag 2023;Quack Quack Team;65;0 - 2;Peppe Team;72.25;;;;;+2;
30;6 Mag 2023;Massa Carera;76.5;2 - 2;A.C.Quario di Venezia;74.5;;+1;;+0.5;;
30;6 Mag 2023;Boboreal in Ghiacc;73;2 - 0;Mignottingham;65;+1;+0.5;;;;-0.5
