Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Stankovic;P;5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;2184
Titolare;Bellanova;D;7;imgBonus size-s imgBonus_9;1717
Titolare;Pavlovic;D;5;;3436
Titolare;Ranieri;D;6.5;;1587
Titolare;Dumfries;D;6;imgBonus size-s imgBonus_6;2551
Titolare;Oristanio;C;6.5;imgBonus size-s imgBonus_9;3098
Riserva;Pellegrini Lo.;C;;;364
Titolare;Barella;C;6.5;;809
Titolare;Isaksen;C;5.5;imgBonus size-s imgBonus_6;3165
Titolare;Krstovic;A;5.75;;3191
Titolare;Lookman;A;5.75;imgBonus size-s imgBonus_6;2812
Riserva;Svilar;P;5.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;2746
Riserva;Zampano;D;5.75;;1171
Riserva;Cancellieri;A;5.75;imgBonus size-s imgBonus_6;2387
Titolare;Viola;C;6;;1573
Riserva;Zielinski;C;;;486
Riserva;El Shaarawy;C;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;190
Riserva;Tchatchoua;D;6;;3219
