Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Falcone;P;7;imgBonus size-s imgBonus_10;1449
Titolare;Di Lorenzo;D;6;;1822
Titolare;Rrahmani;D;6;;2045
Titolare;Marusic;D;5.5;;1506
Titolare;Smalling;D;6.5;;2119
Titolare;Elmas;C;5.5;;2085
Titolare;Zielinski;C;6;;486
Titolare;Ruiz;C;6;;1779
Titolare;Demme;C;5.5;;2156
Titolare;Morata;A;5.5;;336
Titolare;Osimhen;A;7;imgBonus size-s imgBonus_1;2290
Riserva;Audero;P;;;525
Riserva;Schouten;C;6.5;;2020
Riserva;Malinovskyi;A;6;imgBonus size-s imgBonus_6;2078
Riserva;Augello;D;6;;2087
Riserva;Bonaventura;C;6.5;;101
Riserva;Stojanovic;D;6;;2510
Riserva;Dalbert;D;6.5;;1632
