Giornata;Data;Casa;PuntiCasa;Risultato;Trasferta;PuntiTrasferta;ModificatoreDifesaCasa;ModificatoreCentrocampoCasa;ModificatoreAttaccoCasa;ModificatoreDifesaTrasferta;ModificatoreCentrocampoTrasferta;ModificatoreAttaccoTrasferta
17;6 Gen 2026;Filippo TurHertha;71.25;1 - 1;Volpino FC;70.25;+0.5;+1;;+0.5;;
17;6 Gen 2026;Lello Club;74;2 - 0;Cagasbunra;64.5;+0.5;;;+0.5;+1;
17;6 Gen 2026;Boca Culos;63.5;0 - 1;Al-Domoro;70.75;;;-0.25;;+0.25;
17;6 Gen 2026;Quack Quack Team;85.5;4 - 2;MAPI GROUP;77;+1.5;+0.5;;+1.5;;
17;6 Gen 2026;F.C. BarCialtrona;78.5;3 - 1;Mignottingham;66.5;;+1.5;;;;-0.25
