Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Dragowski;P;6.5;imgBonus size-s imgBonus_10;1263
Titolare;Izzo;D;6;;254
Titolare;Toljan;D;5.5;;2043
Titolare;Murru;D;6;imgBonus size-s imgBonus_6;839
Titolare;Luis Alberto;C;6.5;;1367
Riserva;Suso;C;;;443
Titolare;Berenguer;C;6.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1547
Titolare;Kulusevski;C;6.5;;1739
Titolare;Dzeko;A;5.5;;759
Titolare;Inglese;A;5;imgBonus size-s imgBonus_6;543
Titolare;Lapadula;A;6;;1264
Riserva;Audero;P;6.5;imgBonus size-s imgBonus_2;525
Riserva;Leao;A;6.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;2089
Titolare;Jankto;C;8;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9|imgBonus size-s imgBonus_9|imgBonus size-s imgBonus_15;257
Riserva;Hernani;C;6.5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;2050
Riserva;Bisoli;C;5.5;imgBonus size-s imgBonus_6;1993
Riserva;Murillo;D;;;490
Riserva;De Vrij;D;6.5;;164
