Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Sommer;P;5.75;imgBonus size-s imgBonus_2;3174
Riserva;Bastoni A.;D;;;1389
Titolare;Dorgu;D;5;;3155
Titolare;Delprato;D;6;;1905
Titolare;Bijol;D;4.5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_8;2773
Titolare;Reijnders;C;5.5;;3149
Titolare;Mctominay;C;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;3488
Titolare;Neres;C;7;imgBonus size-s imgBonus_6;3472
Titolare;Tengstedt;A;5.5;;3449
Titolare;Dovbyk;A;7;imgBonus size-s imgBonus_1;3439
Titolare;Thauvin;A;6;;2911
Riserva;De Gea;P;6;imgBonus size-s imgBonus_2;3448
Titolare;Martin;D;5.5;;3068
Riserva;Zaccagni;C;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9;748
Riserva;Frendrup;C;5;;2706
Riserva;Baldanzi;C;;;2599
Riserva;Djuric;A;5.5;;854
Riserva;Beltran;A;;;3178
