Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Donnarumma G.;P;6.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;181
Titolare;Kolarov;D;6.5;imgBonus size-s imgBonus_1;1600
Titolare;Romagnoli A.;D;5.5;;404
Titolare;Gosens;D;5.5;;1533
Titolare;Criscito;D;6;;1804
Titolare;Orsolini;C;6.5;;1519
Titolare;Zielinski;C;6.5;;486
Titolare;Milinkovic S.;C;6.5;imgBonus size-s imgBonus_9;760
Titolare;Calhanoglu;C;5.5;;1507
Titolare;Pulgar;C;6;;931
Titolare;Lozano;A;6;;2108
Riserva;Strakosha;P;6;imgBonus size-s imgBonus_10;439
Riserva;Spinazzola;D;6;;957
Riserva;Manolas;D;;;300
Riserva;Verdi;C;6;;466
Riserva;Younes;C;;;1776
Riserva;Milik;A;6.5;;1296
Riserva;Ilicic;A;6.5;imgBonus size-s imgBonus_1;249
