Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Maignan;P;6;imgBonus size-s imgBonus_2;2498
Titolare;Theate;D;6;;2569
Titolare;Pellegrini Lu.;D;5.5;;1725
Titolare;Toloi;D;7;imgBonus size-s imgBonus_6;1013
Titolare;Calhanoglu;C;5.5;;1507
Titolare;Zaccagni;C;6.5;imgBonus size-s imgBonus_6;748
Titolare;Messias;C;5.5;;2300
Titolare;Insigne L.;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9;251
Titolare;Dzeko;A;6;;759
Titolare;Piatek;A;5.5;;1807
Titolare;Simeone;A;8;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1343
Riserva;Skorupski;P;6.5;imgBonus size-s imgBonus_2;429
Riserva;Biraghi;D;6;;95
Riserva;Rodriguez R.;D;5.5;;1504
Riserva;Felipe Anderson;C;6;;196
Riserva;Koopmeiners;C;8;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1;2580
Riserva;Lukic;C;5.5;;1298
Riserva;Sanchez;A;5.5;;2109
