Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Audero;P;6.5;imgBonus size-s imgBonus_2;525
Riserva;Cancelo;D;;;1649
Titolare;Bonucci;D;6;;31
Titolare;Di Lorenzo;D;6;;1822
Titolare;Zaniolo;C;6;;1827
Titolare;Zielinski;C;6.5;;486
Titolare;Linetty;C;6;;1294
Titolare;Ruiz;C;5;;1779
Titolare;Quagliarella;A;5;;386
Titolare;Caputo;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;1832
Titolare;Simeone;A;5.5;;1343
Riserva;Radu A.;P;7.5;imgBonus size-s imgBonus_2;1158
Titolare;Maksimovic;D;6;;298
Riserva;D'Ambrosio;D;6;;36
Riserva;Brozovic;C;6;;113
Riserva;Romulo;C;;;405
Riserva;Callejon;A;6;;121
Riserva;Leris;A;5.5;imgBonus size-s imgBonus_6;1277
