Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Svilar;P;6;imgBonus size-s imgBonus_10;2746
Titolare;Dodo;D;6.5;;2793
Titolare;Bremer;D;5.75;imgBonus size-s imgBonus_6;1773
Titolare;Pavlovic;D;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;3436
Titolare;De Bruyne;C;6.25;;3732
Riserva;Thorsby;C;;;2036
Titolare;Fofana;C;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;3467
Riserva;El Shaarawy;C;;;190
Titolare;Saelemaekers;C;6;;2178
Titolare;Banda;A;5.5;;2810
Titolare;Kean;A;5;imgBonus size-s imgBonus_6;1386
Riserva;Gollini;P;;;222
Titolare;Terracciano F.;D;6;;2217
Riserva;Mandragora;C;;;299
Riserva;Freuler;C;;;1091
Titolare;Volpato;C;6.25;;2626
Riserva;Gimenez;A;;imgBonus size-s imgBonus_6;3582
Riserva;Ekuban;A;5;;2542
