Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Sepe;P;5.5;imgBonus size-s imgBonus_2;424
Titolare;Djimsiti;D;5.5;;1090
Riserva;Palomino;D;;;1531
Titolare;Caldara;D;6.5;;1192
Titolare;Luis Alberto;C;5.5;;1367
Titolare;Chiesa;C;6;;1128
Titolare;Soriano;C;6.5;imgBonus size-s imgBonus_1;433
Titolare;Castillejo;C;6;;1863
Titolare;Ibrahimovic;A;5.5;;2152
Titolare;Petagna;A;6;;1193
Titolare;Rebic;A;6;;625
Riserva;Colombi;P;;;694
Riserva;Radu A.;P;;;1158
Titolare;Milenkovic;D;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;1552
Riserva;Freuler;C;6.5;;1091
Riserva;De Roon;C;5.5;;670
Riserva;Pasalic;C;6;;1357
Riserva;Leao;A;6.5;;2089
