Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Strakosha;P;7;imgBonus size-s imgBonus_10;439
Titolare;Kolarov;D;6.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_15;1600
Titolare;Romagnoli A.;D;5;imgBonus size-s imgBonus_6;404
Titolare;Gosens;D;7;;1533
Titolare;Orsolini;C;8;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1519
Titolare;Milinkovic S.;C;5.5;imgBonus size-s imgBonus_6;760
Titolare;Pulgar;C;5.5;;931
Titolare;Perotti;C;6;;371
Titolare;Nainggolan;C;5.5;;343
Titolare;Ilicic;A;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1;249
Titolare;Milik;A;6.5;;1296
Riserva;Donnarumma G.;P;5.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;181
Riserva;Zielinski;C;5.5;imgBonus size-s imgBonus_9;486
Riserva;Manolas;D;6;;300
Riserva;Verdi;C;5.5;;466
Riserva;Calhanoglu;C;5;;1507
Riserva;Pazzini;A;;;362
Riserva;Lozano;A;;;2108
