Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Cragno;P;6.5;imgBonus size-s imgBonus_10;849
Titolare;Larsen;D;6.5;imgBonus size-s imgBonus_6;1653
Titolare;Pellegrini Lu.;D;6.5;imgBonus size-s imgBonus_9;1725
Titolare;Izzo;D;6;;254
Titolare;Soriano;C;6;;433
Titolare;Praet;C;7;imgBonus size-s imgBonus_6;1351
Titolare;Joao Pedro;C;7;imgBonus size-s imgBonus_1;836
Titolare;Pinamonti;A;5.5;;1306
Titolare;Muriel;A;6.5;;341
Titolare;Gomez A.;A;7;imgBonus size-s imgBonus_9;224
Titolare;Mertens;A;6.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;326
Riserva;Rafael D.A.;P;;;392
Riserva;De Maio;D;6.5;;159
Riserva;Radu S.;D;;;390
Riserva;Bennacer;C;6;;1830
Riserva;Kessie;C;;;1191
Riserva;Sansone N.;A;5.5;;417
Riserva;Farias;A;6;;834
