Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Handanovic;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;237
Titolare;Zappacosta;D;6;;484
Titolare;Skriniar;D;5.5;;1099
Titolare;Koulibaly;D;6;;269
Titolare;Cuadrado;D;6;;952
Titolare;Milinkovic S.;C;6.5;;760
Titolare;Lazovic;C;6.5;imgBonus size-s imgBonus_9;669
Titolare;Zaniolo;C;5.5;;1827
Titolare;Arnautovic;A;7;imgBonus size-s imgBonus_1;2535
Titolare;Giroud;A;5;;2500
Titolare;Scamacca;A;6.5;imgBonus size-s imgBonus_1;1454
Riserva;Radu I.;P;;;1158
Riserva;Fazio;D;6.5;;1302
Riserva;Arslan;C;;;2336
Riserva;Gunter;D;6;;1805
Riserva;Lopez;C;7;;2374
Riserva;Colley O.;D;5.5;;1745
Riserva;Gonzalez N.;A;7.5;imgBonus size-s imgBonus_3|imgBonus size-s imgBonus_15;2507
