Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Ospina;P;;;1869
Titolare;De Silvestri;D;4.5;;163
Titolare;Lulic;D;5;imgBonus size-s imgBonus_6;290
Titolare;Romulo;D;5.5;;405
Titolare;Benassi;C;6;;81
Titolare;Kluivert;C;6;;1791
Titolare;Under;C;7;;1555
Titolare;Callejon;C;6;imgBonus size-s imgBonus_9;121
Titolare;Di Francesco;C;5.5;;1206
Titolare;Immobile;A;5;imgBonus size-s imgBonus_6;1084
Riserva;Donnarumma Alf.;A;;;1995
Riserva;Karnezis;P;;;263
Riserva;Caicedo;A;;;1631
Riserva;Florenzi;D;;;202
Titolare;Ionita;C;5.5;;252
Riserva;Poli A.;C;6.5;imgBonus size-s imgBonus_1;380
Riserva;Hernani;C;6.5;imgBonus size-s imgBonus_6;2050
Riserva;Troost-Ekong;D;5;imgBonus size-s imgBonus_6;1873
