Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Scuffet;P;5.75;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;422
Titolare;Kossounou;D;5;;3495
Titolare;Dimarco;D;7.25;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;599
Titolare;Luperto;D;5.5;;682
Riserva;Ruggeri;D;;;2366
Titolare;De Ketelaere;C;6;;2804
Titolare;Yildiz;C;6;;2952
Titolare;Man;C;6.25;;2431
Titolare;Marin;C;6;;2311
Titolare;Kean;A;5.5;;1386
Titolare;Pinamonti;A;5.25;imgBonus size-s imgBonus_6;1306
Riserva;Vasquez D.;P;7;imgBonus size-s imgBonus_10;2892
Riserva;Carlos Augusto;D;;;2740
Titolare;Bijol;D;4.25;;2773
Riserva;Badelj;C;5;;67
Riserva;Mandragora;C;5.5;;299
Riserva;Adams;A;6.75;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;3421
Riserva;Milinkovic;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;1523
