Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Donnarumma G.;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_6;181
Titolare;Biraghi;D;5.5;;95
Titolare;Romagnoli A.;D;5.5;;404
Titolare;Di Lorenzo;D;5;;1822
Titolare;Eriksen;C;6;;2172
Titolare;Milinkovic S.;C;7;imgBonus size-s imgBonus_1;760
Titolare;Calhanoglu;C;6.5;;1507
Titolare;Leao;A;6.5;;2089
Titolare;Correa;A;5.5;;148
Titolare;Kalinic;A;6;;983
Titolare;Ilicic;A;6.5;;249
Riserva;Tatarusanu;P;;;446
Riserva;Kolarov;D;5.5;imgBonus size-s imgBonus_9;1600
Riserva;Hysaj;D;6;;245
Riserva;Lobotka;C;;;2158
Riserva;Pulgar;C;5.5;;931
Riserva;Pinamonti;A;5.5;;1306
Riserva;Pandev;A;5.5;;675
