Giornata;Data;Squadra;FantaPunti;ModificatoreDifesa;ModificatoreCentrocampo;ModificatoreAttacco
35;;Peppe Team;76.25;;;
35;;F.O.C A.C Cina;74.00;;;-0.5
35;;Mignottingham;72.50;;;
35;;Scarsenal : No good edition;67.25;;;-1
35;;CagaSbunra;65.50;;;
35;;Quack Quack Team;65.25;;;
35;;S.D.P.Longobarda;65.25;;;
35;;A.S. Bruma;63.50;;;-1.5
