Giornata;Data;Squadra;FantaPunti;ModificatoreDifesa;ModificatoreCentrocampo;ModificatoreAttacco
30;;No Good Team;78.50;+1.5;;-0.5
30;;A.C.Quario di Venezia;77.00;+1.5;;
30;;MinnesodeTimbercimi;77.00;+0.5;;
30;;Quack Quack Team;75.00;+1;;
30;;Spartak Moseca;71.50;;;-0.5
30;;Harem City;70.50;;;-0.5
30;;F.O.C ACCINA;67.50;;;
30;;FC I Bastardi di Pizzighettone;67.00;+1;;-0.5
30;;Mignottingham;63.00;;;
30;;SAM-PDOR;62.50;+1;;
