Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Okoye;P;5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;3210
Titolare;Tomori;D;5.5;imgBonus size-s imgBonus_9;2428
Titolare;Akanji;D;5.5;imgBonus size-s imgBonus_6;3818
Titolare;Solet;D;6;;3541
Titolare;Norton Cuffy;D;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;3458
Titolare;Toure I.;C;6.25;imgBonus size-s imgBonus_6;3725
Titolare;Kone M.;C;5;;3500
Titolare;Neres;C;7.25;imgBonus size-s imgBonus_9;3472
Riserva;Bonny;A;;;3380
Titolare;Davis;A;6.25;;3230
Titolare;Thuram;A;7;imgBonus size-s imgBonus_1;3073
Riserva;Sava;P;;;2211
Riserva;Esposito Pio;A;;;3744
Titolare;David;A;5.5;;3735
Riserva;Kone I.;C;7;imgBonus size-s imgBonus_1;3771
Riserva;Thuram K.;C;6;;3413
Riserva;Kossounou;D;5.25;;3495
Riserva;Hien;D;5;;2853
