Giornata;Data;Squadra;FantaPunti;ModificatoreDifesa;ModificatoreCentrocampo;ModificatoreAttacco
30;;MAPI GROUP;88.75;;;
30;;Mignottingham;85.00;+2;;
30;;Filippo TurHertha;78.25;;;
30;;Quack Quack Team;72.25;+0.5;;
30;;Boca Culos;69.00;;;
30;;Al-Domoro;68.00;+1;;
30;;Volpino FC;68.00;;;
30;;Lello Club;67.25;+0.5;;
30;;Cagasbunra;65.00;;;
30;;F.C. BarCialtrona;62.25;;;-0.5
