Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Maignan;P;5.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;2498
Titolare;Rrahmani;D;6;;2045
Titolare;Zortea;D;5.75;;2520
Titolare;Coco;D;6.5;imgBonus size-s imgBonus_6;3406
Titolare;Zappa;D;5.25;;2325
Titolare;Politano;C;5.5;;510
Titolare;Cristante;C;6.5;imgBonus size-s imgBonus_6;1080
Titolare;Vlasic;C;6.5;;2827
Titolare;Duda;C;6.25;;2910
Titolare;Gyasi;A;5.75;;2266
Titolare;Bonny;A;5;;3380
Riserva;Montipo;P;6.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;2241
Riserva;Paredes;C;6;;356
Riserva;Mosquera;A;;;3403
Riserva;Sverko;D;;;3390
Riserva;Sanabria;A;6;;416
Riserva;Livramento;A;6;;3428
Riserva;Dodo;D;6.25;imgBonus size-s imgBonus_9;2793
