Giornata;Data;Squadra;FantaPunti;ModificatoreDifesa;ModificatoreCentrocampo;ModificatoreAttacco
28;;F.O.C A.C Cina;77.00;+1;;
28;;Peppe Team;73.25;;;
28;;A.C.Quario di Venezia;71.50;+1;;
28;;Scarsenal;69.50;;;-0.5
28;;Quack Quack Team;69.00;+1;;
28;;No Go(o)d Team;68.75;;;
28;;Cleveland Cadavers;68.50;;;
28;;Mignottingham;66.00;+0.5;;
28;;Massa Carera;63.50;;;
28;;Boboreal in Ghiacc;62.75;;;-1
