Giornata;Data;Squadra;FantaPunti;ModificatoreDifesa;ModificatoreCentrocampo;ModificatoreAttacco
2;;FC I Bastardi di Pizzighettone;83.50;;;
2;;Spartak Moseca;79.50;;;-0.5
2;;No Good Team;79.00;+2.5;;-0.5
2;;F.O.C ACCINA;77.50;+1.5;;
2;;Harem City;74.50;;;
2;;Quack Quack Team;73.00;+0.5;;
2;;SAM-PDOR;73.00;+1;;-0.5
2;;Mignottingham;72.00;+1;;
2;;MinnesodeTimbercimi;68.50;+0.5;;-1
2;;A.C.Quario di Venezia;67.50;+0.5;;
