Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Sommer;P;6;imgBonus size-s imgBonus_10;3174
Titolare;Mancini;D;6.25;;1549
Titolare;Acerbi;D;6.25;;40
Titolare;Lazaro;D;6.5;;2019
Titolare;Arthur;C;6.5;;2236
Titolare;Politano;C;7;imgBonus size-s imgBonus_3;510
Titolare;Lobotka;C;6.25;;2158
Titolare;Barella;C;6.5;imgBonus size-s imgBonus_9;809
Titolare;Luis Alberto;C;5.5;;1367
Titolare;Lukaku;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;2099
Titolare;Berardi;A;5.5;;84
Riserva;Milinkovic;P;6;imgBonus size-s imgBonus_10;1523
Riserva;Bremer;D;6.5;;1773
Riserva;Pasalic;C;;;1357
Riserva;Lazovic;C;5.5;;669
Riserva;Milenkovic;D;5.5;;1552
Riserva;Gudmundsson;A;8;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1;2713
Riserva;Petagna;A;5.5;;1193
