Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Handanovic;P;6;imgBonus size-s imgBonus_10;237
Titolare;Bruno Peres;D;4.5;;114
Titolare;Young;D;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9|imgBonus size-s imgBonus_15;2160
Titolare;Ansaldi;D;5.5;;1026
Titolare;Gomez A.;C;7;imgBonus size-s imgBonus_9;224
Titolare;Castrovilli;C;4;imgBonus size-s imgBonus_6;1460
Titolare;Bentancur;C;7;;1518
Titolare;Boga;C;6.5;;1840
Titolare;Correa J.;A;6;;148
Titolare;Mertens;A;5.5;;326
Titolare;Dybala;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9;185
Riserva;Skorupski;P;6.5;imgBonus size-s imgBonus_2;429
Riserva;Smalling;D;5.5;imgBonus size-s imgBonus_6;2119
Riserva;Bruno Alves;D;5.5;;1187
Riserva;Colley;D;6;;1745
Riserva;Amrabat;C;5.5;;2111
Riserva;Barak;C;5;;1622
Riserva;Cutrone;A;6;imgBonus size-s imgBonus_1;1390
