Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Sirigu;P;6;imgBonus size-s imgBonus_2;1522
Titolare;Acerbi;D;5.5;;40
Titolare;Nkoulou;D;6.5;;1633
Riserva;Bastoni;D;;;1389
Titolare;De Paul;C;5.5;imgBonus size-s imgBonus_9;1274
Titolare;Meite;C;5;imgBonus size-s imgBonus_6;1774
Titolare;Freuler;C;6;imgBonus size-s imgBonus_6;1091
Titolare;Saponara;C;6.5;;418
Titolare;Immobile;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_6;1084
Titolare;Sanabria;A;5.5;;416
Titolare;Schick;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1217
Riserva;Ichazo;P;;;648
Titolare;Silvestre;D;6;;428
Riserva;Bastos;D;;;1340
Riserva;Kurtic;C;6;;272
Riserva;Radovanovic;C;5.5;imgBonus size-s imgBonus_6;389
Riserva;Politano;A;6.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;510
Riserva;Destro;A;;;169
