Giornata;Data;Squadra;FantaPunti;ModificatoreDifesa;ModificatoreCentrocampo;ModificatoreAttacco
18;;Mignottingham;73.50;;;
18;;Cleveland Cadavers;71.00;+1;;
18;;Quack Quack Team;70.75;+1;;-0.5
18;;Peppe Team;70.00;;;
18;;Boboreal in Ghiacc;67.75;;;
18;;A.C.Quario di Venezia;67.25;+1;;
18;;No Go(o)d Team;66.75;+1;;
18;;Massa Carera;65.25;;;
18;;Scarsenal;64.50;;;-0.5
18;;F.O.C A.C Cina;60.50;;;-0.5
