Giornata;Data;Squadra;FantaPunti;ModificatoreDifesa;ModificatoreCentrocampo;ModificatoreAttacco
12;;Quack Quack Team;76.00;+2.5;;
12;;Scarsenal;74.00;;;
12;;No Good Team;69.00;+1.5;;-0.5
12;;Mignottingham;67.50;+1;;
12;;LosPiscoLakers;67.50;;;
12;;Tettenham hotsbur;66.00;+1.5;;-1.5
12;;F.O.C A.C Cina;66.00;;;
12;;Capezzoli Innevati;64.00;+1.5;;-1
12;;Birrareal;62.00;+1.5;;-2
12;;A.S. Temio;61.50;;;-1.5
