Giornata;Data;Squadra;FantaPunti;ModificatoreDifesa;ModificatoreCentrocampo;ModificatoreAttacco
15;;Cagasbunra;79.25;;;
15;;FC SIGONELLA;78.75;;;
15;;F.O.C A.C Ina;77.75;;;
15;;PACCIANINAIKOS;72.00;;;
15;;Al Hito;70.50;;;
15;;Quack Quack Team;69.00;;;
15;;MichelleComo1907;68.25;;;
15;;Mignottingham;67.25;;;
15;;Blackjack e squillo di lusso SPA;67.25;;;
15;;Zapata sui piedi FC;64.25;+1;;
