Giornata;Data;Squadra;FantaPunti;ModificatoreDifesa;ModificatoreCentrocampo;ModificatoreAttacco
31;;Rubin kebab;81.00;;;
31;;Scarsenal;74.00;;;
31;;Beercellona;73.50;;;
31;;Rosicone;69.50;;;
31;;A.C. Chiappa Fregna;69.00;;;
31;;A.C Ughina;67.50;;;
31;;Paris Saint-Gennar;65.50;;;
31;;SDP Longobarda;65.00;;;
