Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Montipo;P;6.5;imgBonus size-s imgBonus_2;2241
Riserva;Spinazzola;D;;;957
Titolare;Mancini G.;D;6;;1549
Riserva;Dumfries;D;;;2551
Titolare;Ibanez;D;6.5;;1923
Titolare;Diaz;C;5.5;imgBonus size-s imgBonus_6;2319
Titolare;Zalewski;C;5.5;;2382
Titolare;De Ketelaere;C;5.5;;2804
Titolare;Elmas;C;5;imgBonus size-s imgBonus_6;2085
Titolare;Kvaratskhelia;C;5.75;;2769
Titolare;Immobile;A;6.5;imgBonus size-s imgBonus_1;1084
Riserva;Falcone;P;7;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_6;1449
Titolare;Baschirotto;D;5.5;;2775
Riserva;Gonzalez J.;C;;imgBonus size-s imgBonus_6;2819
Riserva;Haas;C;;;1511
Titolare;Dominguez;C;6;;2153
Riserva;Dessers;A;;;2813
Riserva;Ferguson;C;5.75;;2783
