Giornata;Data;Squadra;FantaPunti;ModificatoreDifesa;ModificatoreCentrocampo;ModificatoreAttacco
12;;A.C. Chiappa Fregna;78.00;;;
12;;Paris Saint-Gennar;77.00;;;
12;;Rubin kebab;76.50;;;
12;;SDP Longobarda;72.50;;;
12;;Rosicone;72.00;;;
12;;Beercellona;71.00;;;
12;;Scarsenal;67.00;;;
12;;A.C Ughina;64.00;;;
