Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Strakosha;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_6;439
Titolare;Criscito;D;6;imgBonus size-s imgBonus_3;1804
Titolare;Romagnoli A.;D;6;;404
Titolare;Gosens;D;7;imgBonus size-s imgBonus_9;1533
Titolare;Pulgar;C;6.5;imgBonus size-s imgBonus_3;931
Titolare;Milinkovic S.;C;6;;760
Titolare;Orsolini;C;6.5;;1519
Riserva;Nainggolan;C;;;343
Titolare;Vlahovic;A;5.5;;1816
Riserva;Ilicic;A;;;249
Titolare;Milik;A;5.5;imgBonus size-s imgBonus_6;1296
Riserva;Donnarumma G.;P;5.5;imgBonus size-s imgBonus_10;181
Riserva;Zielinski;C;;;486
Titolare;Pandev;C;6;;675
Riserva;Calhanoglu;C;6;imgBonus size-s imgBonus_6;1507
Riserva;Manolas;D;6;;300
Titolare;Di Carmine;A;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;2067
Riserva;Pinamonti;A;;;1306
