Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Cragno;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;849
Titolare;Larsen;D;6;imgBonus size-s imgBonus_6;1653
Riserva;Godin;D;;;2014
Titolare;Faraoni;D;6.5;imgBonus size-s imgBonus_1;536
Riserva;Politano;C;;imgBonus size-s imgBonus_6;510
Titolare;Kurtic;C;7;imgBonus size-s imgBonus_9;272
Titolare;Verre;C;5.5;;540
Titolare;Locatelli;C;6.5;;1123
Titolare;De Paul;C;6.5;;1274
Titolare;Berardi D.;A;7.5;imgBonus size-s imgBonus_9;84
Titolare;Quagliarella;A;7;imgBonus size-s imgBonus_1;386
Riserva;Sirigu;P;6.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;1522
Riserva;Favilli;A;;;1103
Titolare;Nkoulou;D;5;imgBonus size-s imgBonus_6;1633
Riserva;Traore;C;;;1831
Titolare;Lyanco;D;6;;1526
Riserva;Romero C.;D;6.5;imgBonus size-s imgBonus_6;1890
Riserva;Barreca;D;;;1219
