Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Riserva;Sommer;P;;;3174
Titolare;Bastoni A.;D;6.5;imgBonus size-s imgBonus_9;1389
Titolare;Ranieri;D;6.25;;1587
Titolare;Kelly;D;6;;3584
Titolare;Miranda J.;D;5;;3395
Titolare;Mctominay;C;6.5;;3488
Titolare;Prati;C;6;;3189
Titolare;Bernabe;C;6;;3378
Titolare;Vazquez;C;6;imgBonus size-s imgBonus_9;463
Titolare;Soule;A;6.5;imgBonus size-s imgBonus_1;2604
Titolare;Douvikas;A;6.25;;3598
Titolare;Semper;P;6;imgBonus size-s imgBonus_10;1858
Riserva;Martin;D;5.5;;3068
Riserva;Delprato;D;6.25;imgBonus size-s imgBonus_6;1905
Riserva;Bondo;C;5.75;;2798
Riserva;Adzic;C;5;;3405
Riserva;Morata;A;;;336
Riserva;Pierotti;A;6;;3265
