Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Olsen;P;6.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;1814
Titolare;Troost-Ekong;D;6.5;;1873
Riserva;Tonelli;D;;;452
Titolare;Cionek;D;7;;1082
Titolare;Bentancur;C;5.5;;1518
Titolare;Lazzari;C;6.5;;1542
Titolare;Barella;C;7;;809
Titolare;Keita;A;5;;264
Titolare;Milik;A;6.5;imgBonus size-s imgBonus_9;1296
Titolare;Mandzukic;A;6;;531
Titolare;Gervinho;A;5.5;;719
Riserva;Gomis A.;P;6;imgBonus size-s imgBonus_10;517
Titolare;Milenkovic;D;5.5;;1552
Riserva;Emre Can;C;6;imgBonus size-s imgBonus_9;1746
Riserva;Lucas Leiva;C;7;;1602
Riserva;Cristante;C;6.5;imgBonus size-s imgBonus_1;1080
Riserva;Berardi;A;5.5;imgBonus size-s imgBonus_6;84
Riserva;Suso;A;5.5;;443
