Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Consigli;P;6;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;147
Titolare;Kolarov;D;5;imgBonus size-s imgBonus_6;1600
Titolare;Romagnoli A.;D;6;;404
Titolare;Criscito;D;5.5;imgBonus size-s imgBonus_6;1804
Titolare;Orsolini;C;6.5;;1519
Titolare;Nainggolan;C;6;;343
Titolare;Pulgar;C;6;imgBonus size-s imgBonus_9;931
Titolare;Pandev;C;5.5;imgBonus size-s imgBonus_6;675
Riserva;Pazzini;A;;;362
Titolare;Ilicic;A;6.5;;249
Titolare;Milik;A;6;;1296
Riserva;Donnarumma G.;P;6.5;imgBonus size-s imgBonus_10;181
Titolare;Zielinski;C;6;;486
Riserva;Gosens;D;7.5;imgBonus size-s imgBonus_1;1533
Riserva;Manolas;D;6;imgBonus size-s imgBonus_6;300
Riserva;Calhanoglu;C;6;;1507
Riserva;Milinkovic S.;C;6.5;;760
Riserva;Verdi;C;6;;466
