Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Mirante;P;6;imgBonus size-s imgBonus_2;555
Titolare;Alex Sandro;D;6.5;;993
Titolare;Asamoah;D;6;imgBonus size-s imgBonus_6;63
Titolare;Milenkovic;D;6;;1552
Riserva;Ronaldo Vieira;C;;;1845
Titolare;Fofana;C;7;;1233
Titolare;Bentancur;C;6;imgBonus size-s imgBonus_6;1518
Titolare;Milik;A;6;;1296
Titolare;Gervinho;A;7.5;imgBonus size-s imgBonus_1;719
Titolare;Mandzukic;A;6.5;imgBonus size-s imgBonus_1;531
Titolare;Berardi;A;5.5;;84
Riserva;Gomis A.;P;5.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;517
Riserva;Tonelli;D;6.5;;452
Riserva;Bereszynski;D;5;;1413
Titolare;Barella;C;6.5;;809
Riserva;Cristante;C;5;;1080
Riserva;Magnani;D;5;;1846
Riserva;Suso;A;6.5;;443
