Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Rui Patricio;P;5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;2508
Titolare;Florenzi;D;6.5;;202
Titolare;Samir;D;6;imgBonus size-s imgBonus_6;1092
Titolare;Nuytinck;D;5.5;;1609
Riserva;Dimarco;D;;;599
Titolare;Diaz;C;6.5;imgBonus size-s imgBonus_9;2319
Titolare;Maggiore;C;6;imgBonus size-s imgBonus_6;2260
Titolare;Bajrami;C;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_9|imgBonus size-s imgBonus_15;2493
Titolare;Raspadori;A;8;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1;1947
Riserva;Martinez L.;A;;;1747
Titolare;Deulofeu;A;6.5;imgBonus size-s imgBonus_1;1437
Riserva;Sirigu;P;8;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;1522
Titolare;Ferrari G.;D;6;;1168
Riserva;Erlic;D;6;;1134
Riserva;Zurkowski;C;6;imgBonus size-s imgBonus_6;2065
Riserva;Vidal;C;6;;467
Titolare;Pavoletti;A;5.5;;361
Riserva;Johnsen;A;6.5;imgBonus size-s imgBonus_9;2484
