Giornata;Data;Squadra;FantaPunti;ModificatoreDifesa;ModificatoreCentrocampo;ModificatoreAttacco
13;;Peppe Team;81.75;;;
13;;A.S. Bruma;73.75;;;
13;;Quack Quack Team;72.75;+1;;-0.5
13;;S.D.P.Longobarda;70.75;;;
13;;F.O.C A.C Cina;70.75;;;
13;;CagaSbunra;70.75;+1;;
13;;Mignottingham;68.25;+1;;-0.5
13;;Scarsenal : No good edition;63.25;;;-1
