Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Handanovic;P;6;imgBonus size-s imgBonus_10;237
Titolare;Mancini G.;D;6.5;imgBonus size-s imgBonus_6;1549
Titolare;Manolas;D;4.5;;300
Titolare;Bruno Alves;D;5.5;;1187
Titolare;Dijks;D;5;imgBonus size-s imgBonus_7;1798
Titolare;Perisic;C;5.5;;997
Titolare;Pellegrini Lo.;C;5.5;;364
Titolare;Correa;C;6;imgBonus size-s imgBonus_6;148
Titolare;Ilicic;A;6;;249
Titolare;Piatek;A;6;;1807
Riserva;Trotta;A;;;1083
Riserva;Viviano;P;6.5;imgBonus size-s imgBonus_10;472
Riserva;Santander;A;;;1797
Titolare;Lasagna;A;5;;612
Riserva;Ekdal;C;6;;812
Riserva;Mandragora;C;6;;299
Riserva;De Vrij;D;6;;164
Riserva;Malcuit;D;;;1853
