Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Meret;P;6;imgBonus size-s imgBonus_10;325
Titolare;Castagne;D;7;;1515
Titolare;Caceres;D;6;;118
Riserva;Miranda;D;;;489
Titolare;Lazzari;C;6;;1542
Titolare;Ramirez;C;5.5;;1630
Titolare;Bernardeschi;C;6;;86
Titolare;Suso;A;5;imgBonus size-s imgBonus_6;443
Titolare;Stepinski;A;6.5;imgBonus size-s imgBonus_1;1659
Titolare;Mandzukic;A;6;imgBonus size-s imgBonus_9;531
Titolare;Milik;A;6.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1296
Riserva;Olsen;P;6;imgBonus size-s imgBonus_2;1814
Riserva;Fofana;C;6;;1233
Riserva;Lulic;C;5.5;;290
Titolare;Milenkovic;D;5.5;imgBonus size-s imgBonus_6;1552
Riserva;Bereszynski;D;6;;1413
Riserva;Gervinho;A;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1;719
Riserva;Zaza;A;5.5;imgBonus size-s imgBonus_6;485
