Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Maignan;P;6;imgBonus size-s imgBonus_2;2498
Titolare;Toloi;D;5;;1013
Titolare;Milenkovic;D;6;;1552
Titolare;Di Lorenzo;D;6;imgBonus size-s imgBonus_6;1822
Titolare;Biraghi;D;4;imgBonus size-s imgBonus_7;95
Titolare;Calhanoglu;C;7.5;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9|imgBonus size-s imgBonus_9;1507
Titolare;Bonaventura;C;6.5;;101
Titolare;Lukic;C;6;;1298
Titolare;Dzeko;A;7;imgBonus size-s imgBonus_9;759
Titolare;Simeone;A;5.5;imgBonus size-s imgBonus_6;1343
Titolare;Ilicic;A;6;;249
Riserva;Skorupski;P;6.5;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;429
Riserva;Rodriguez R.;D;6;;1504
Riserva;Djimsiti;D;5;;1090
Riserva;Ilic;C;6;;2326
Riserva;Callejon;C;5.5;;121
Riserva;Svanberg;C;5.5;;1802
Riserva;Insigne L.;A;;;251
