Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Sommer;P;5.5;imgBonus size-s imgBonus_2;3174
Riserva;Bastoni A.;D;;;1389
Titolare;Gutierrez;D;6.25;;3790
Titolare;Scalvini;D;6.25;;2561
Riserva;Martin;D;;;3068
Titolare;Hermoso;D;7.5;imgBonus size-s imgBonus_9;3514
Titolare;Mctominay;C;7;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;3488
Titolare;Zalewski;C;6;;2382
Titolare;Sorensen;C;5.75;;3779
Titolare;Maleh;C;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;2509
Titolare;Douvikas;A;7;imgBonus size-s imgBonus_1;3598
Riserva;Martinez J.;P;;;3065
Titolare;Kelly;D;6.25;;3584
Titolare;Miranda J.;D;5.5;;3395
Riserva;Nicolussi;C;6;;1955
Riserva;Prati;C;5.5;;3189
Riserva;Adopo;C;6;;1738
Riserva;Bowie;A;5.5;;3901
