Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;De Gea;P;6.25;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_2;3448
Titolare;Bastoni A.;D;6.5;;1389
Titolare;Delprato;D;6;;1905
Titolare;Martin;D;6.5;;3068
Titolare;Zaccagni;C;6.75;imgBonus size-s imgBonus_6|imgBonus size-s imgBonus_9;748
Titolare;Reijnders;C;6;;3149
Titolare;Mctominay;C;6;;3488
Titolare;Baldanzi;C;6;;2599
Titolare;Beltran;A;5.25;;3178
Riserva;Dovbyk;A;;;3439
Titolare;Thauvin;A;7.25;imgBonus size-s imgBonus_1;2911
Riserva;Sommer;P;6.25;imgBonus size-s imgBonus_2;3174
Riserva;Bijol;D;5.5;;2773
Riserva;Comuzzo;D;;;3200
Riserva;Perrone;C;6;imgBonus size-s imgBonus_6;3475
Riserva;Frendrup;C;6.5;;2706
Riserva;Chukwueze;C;;;3153
Titolare;Mota;A;5.75;;1696
