Stato;Giocatore;Ruolo;Voto;BonusMalus;CalciatoreId
Titolare;Pau Lopez;P;7;imgBonus size-s imgBonus_2|imgBonus size-s imgBonus_6;2035
Titolare;Toloi;D;5.5;;1013
Titolare;Alex Sandro;D;6;;993
Titolare;Palomino;D;5;imgBonus size-s imgBonus_6;1531
Titolare;Pellegrini Lo.;C;6.5;imgBonus size-s imgBonus_9;364
Titolare;De Roon;C;5;imgBonus size-s imgBonus_6;670
Titolare;Pasalic;C;5;;1357
Titolare;Freuler;C;6;;1091
Titolare;Chiesa;C;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1128
Titolare;Lasagna;A;6.5;imgBonus size-s imgBonus_1;612
Titolare;Ronaldo C.;A;7.5;imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_1|imgBonus size-s imgBonus_15;1775
Riserva;Mirante;P;;;555
Riserva;Ola Aina;D;5.5;imgBonus size-s imgBonus_6;1859
Riserva;Milenkovic;D;6.5;;1552
Riserva;Mancosu;C;6;imgBonus size-s imgBonus_1;573
Riserva;Brozovic;C;6.5;;113
Riserva;Petagna;A;7;imgBonus size-s imgBonus_1;1193
Riserva;Ken Sema;C;5.5;imgBonus size-s imgBonus_6;2110
